measurement_timestamp,state_of_health,state_of_charge,voltage,current,temperature,cycle_count,capacity_fade,internal_resistance,data_source
2022-02-04T07:40:48,99.81,65.39,3.637,5.32,39.3,5,0.19,0.0235,CAN
2022-02-04T10:33:36,99.83,61.29,3.589,-2.53,37.5,0,0.17,0.0212,CAN
2022-02-04T13:26:24,99.71,22.8,3.398,11.1,35.7,28,0.29,0.0234,OBD
2022-02-04T16:19:12,99.82,55.83,3.571,-5.73,47.0,0,0.18,0.0258,CAN
2022-02-04T19:12:00,99.54,84.17,3.745,-8.27,34.5,70,0.46,0.0249,CAN
2022-02-04T22:04:48,99.64,61.37,3.564,12.54,21.2,45,0.36,0.0187,Sensor
2022-02-05T00:57:36,99.65,56.12,3.576,11.4,33.8,44,0.35,0.0208,OBD
2022-02-05T03:50:24,99.72,56.13,3.55,-3.53,39.6,26,0.28,0.0242,OBD
2022-02-05T06:43:12,99.63,57.98,3.613,5.41,42.5,47,0.37,0.0226,OBD
2022-02-05T09:36:00,99.61,89.32,3.725,-4.15,35.5,53,0.39,0.0233,BMS
2022-02-05T12:28:48,99.82,58.37,3.612,13.54,36.1,0,0.18,0.0197,CAN
2022-02-05T15:21:36,99.5,31.83,3.463,-5.71,39.5,79,0.5,0.0266,CAN
2022-02-05T18:14:24,99.77,69.85,3.657,10.46,30.7,11,0.23,0.0273,CAN
2022-02-05T21:07:12,99.66,78.79,3.718,-1.53,27.1,40,0.34,0.0202,CAN
2022-02-06T00:00:00,99.82,99.55,3.831,0.07,44.8,0,0.18,0.0241,CAN
2022-02-06T02:52:48,99.8,68.61,3.641,-8.55,42.4,3,0.2,0.0221,CAN
2022-02-06T05:45:36,99.8,28.71,3.401,-3.35,29.9,4,0.2,0.0231,OBD
2022-02-06T08:38:24,99.8,40.41,3.468,-4.93,30.9,4,0.2,0.0219,OBD
2022-02-06T11:31:12,99.71,53.09,3.542,3.93,29.1,27,0.29,0.0209,CAN
2022-02-06T14:24:00,99.72,81.02,3.677,-9.17,21.2,24,0.28,0.0146,BMS
2022-02-06T17:16:48,99.33,72.52,3.645,10.41,44.6,121,0.67,0.0231,CAN
2022-02-06T20:09:36,99.71,72.2,3.675,-0.09,44.7,26,0.29,0.0201,BMS
2022-02-06T23:02:24,99.74,34.34,3.482,1.62,41.7,17,0.26,0.0247,CAN
2022-02-07T01:55:12,99.4,53.07,3.512,-4.31,25.2,103,0.6,0.0193,OBD
2022-02-07T04:48:00,99.81,84.52,3.734,4.12,35.7,0,0.19,0.0231,OBD
2022-02-07T07:40:48,99.81,70.77,3.638,-9.84,35.7,0,0.19,0.0229,CAN
2022-02-07T10:33:36,99.81,41.01,3.464,12.69,38.2,0,0.19,0.0212,Sensor
2022-02-07T13:26:24,99.81,23.77,3.352,5.51,29.8,0,0.19,0.0203,OBD
2022-02-07T16:19:12,99.66,75.65,3.747,-8.72,27.6,37,0.34,0.0196,CAN
2022-02-07T19:12:00,99.75,77.84,3.695,4.8,30.9,15,0.25,0.0201,OBD
2022-02-07T22:04:48,99.78,26.07,3.425,7.31,46.7,7,0.22,0.0246,OBD
2022-02-08T00:57:36,99.67,33.68,3.455,14.29,47.2,35,0.33,0.0249,OBD
2022-02-08T03:50:24,99.37,69.11,3.671,-2.46,38.9,109,0.63,0.025,CAN
2022-02-08T06:43:12,99.81,37.66,3.446,13.15,34.7,0,0.19,0.0197,Sensor
2022-02-08T09:36:00,99.62,99.69,3.749,0.91,25.7,46,0.38,0.0195,BMS
2022-02-08T12:28:48,99.59,67.15,3.698,-0.07,50.4,54,0.41,0.0264,CAN
2022-02-08T15:21:36,99.8,42.97,3.47,-6.89,29.0,0,0.2,0.0243,OBD
2022-02-08T18:14:24,99.8,47.85,3.525,-0.97,37.9,0,0.2,0.0251,Sensor
2022-02-08T21:07:12,99.63,70.59,3.655,-9.5,45.5,44,0.37,0.0252,OBD
2022-02-09T00:00:00,99.8,92.64,3.814,-8.98,43.2,0,0.2,0.0278,OBD
2022-02-09T02:52:48,99.62,72.48,3.633,-8.68,27.6,44,0.38,0.02,CAN
2022-02-09T05:45:36,99.56,56.82,3.544,9.44,26.5,59,0.44,0.0197,OBD
2022-02-09T08:38:24,99.79,22.04,3.311,10.74,37.7,2,0.21,0.02,BMS
2022-02-09T11:31:12,99.76,38.58,3.484,3.28,42.1,11,0.24,0.0224,CAN
2022-02-09T14:24:00,99.58,80.56,3.725,0.58,39.1,54,0.42,0.0211,Sensor
2022-02-09T17:16:48,99.79,55.36,3.557,9.59,35.9,2,0.21,0.025,OBD
2022-02-09T20:09:36,99.73,59.44,3.584,-0.31,31.8,17,0.27,0.0207,BMS
2022-02-09T23:02:24,99.69,69.73,3.643,2.74,29.4,27,0.31,0.0204,Sensor
2022-02-10T01:55:12,99.62,44.6,3.545,7.75,42.5,43,0.38,0.0226,BMS
2022-02-10T04:48:00,99.62,82.96,3.708,13.2,36.4,43,0.38,0.0214,CAN
2022-02-10T07:40:48,99.8,39.32,3.482,8.86,38.9,0,0.2,0.0205,BMS
2022-02-10T10:33:36,99.69,39.25,3.505,7.42,44.3,25,0.31,0.0216,OBD
2022-02-10T13:26:24,99.58,29.01,3.363,8.51,26.6,54,0.42,0.0199,OBD
2022-02-10T16:19:12,99.46,35.01,3.443,12.86,40.4,84,0.54,0.023,OBD
2022-02-10T19:12:00,99.79,93.57,3.794,4.88,36.7,0,0.21,0.0222,CAN
2022-02-10T22:04:48,99.47,75.95,3.63,-8.13,28.7,80,0.53,0.0203,BMS
2022-02-11T00:57:36,99.79,75.6,3.672,-1.22,38.4,0,0.21,0.0212,OBD
2022-02-11T03:50:24,99.79,41.2,3.475,4.6,32.9,0,0.21,0.0231,OBD
2022-02-11T06:43:12,99.75,43.73,3.489,-8.35,31.7,10,0.25,0.0197,OBD
2022-02-11T09:36:00,99.79,85.91,3.754,0.66,47.0,0,0.21,0.0222,BMS
2022-02-11T12:28:48,99.46,27.82,3.43,6.59,38.4,82,0.54,0.0224,Sensor
2022-02-11T15:21:36,99.48,41.93,3.503,-0.64,52.0,77,0.52,0.024,CAN
2022-02-11T18:14:24,99.73,61.79,3.648,9.82,46.1,14,0.27,0.0228,OBD
2022-02-11T21:07:12,99.47,63.92,3.648,6.2,37.0,78,0.53,0.0262,OBD
2022-02-12T00:00:00,99.79,77.41,3.726,-4.0,43.9,0,0.21,0.0245,OBD
2022-02-12T02:52:48,99.79,74.9,3.655,-9.75,43.4,0,0.21,0.0231,OBD
2022-02-12T05:45:36,99.79,32.49,3.425,14.94,47.8,0,0.21,0.0285,CAN
2022-02-12T08:38:24,99.78,45.28,3.515,-1.72,49.0,0,0.22,0.0254,Sensor
2022-02-12T11:31:12,99.52,74.99,3.686,7.15,45.5,65,0.48,0.0277,OBD
2022-02-12T14:24:00,99.78,79.37,3.72,-8.02,45.9,0,0.22,0.0248,CAN
2022-02-12T17:16:48,99.47,18.17,3.366,10.1,35.4,78,0.53,0.0216,BMS
2022-02-12T20:09:36,99.63,20.8,3.383,4.48,40.6,38,0.37,0.022,OBD
2022-02-12T23:02:24,99.77,82.08,3.665,11.56,31.3,2,0.23,0.0233,OBD
2022-02-13T01:55:12,99.31,39.59,3.449,-5.93,35.6,118,0.69,0.0237,BMS
2022-02-13T04:48:00,99.54,93.59,3.809,-9.59,39.5,61,0.46,0.0195,CAN
2022-02-13T07:40:48,99.72,77.7,3.675,4.21,34.1,16,0.28,0.0221,OBD
2022-02-13T10:33:36,99.6,36.23,3.454,-7.98,33.8,44,0.4,0.0218,OBD
2022-02-13T13:26:24,99.46,71.78,3.674,-1.14,36.0,80,0.54,0.0266,OBD
2022-02-13T16:19:12,99.54,72.63,3.709,7.6,44.6,60,0.46,0.0229,CAN
2022-02-13T19:12:00,99.5,73.27,3.667,-0.64,33.3,68,0.5,0.0208,CAN
2022-02-13T22:04:48,99.54,44.8,3.475,-7.23,40.4,58,0.46,0.0251,OBD
2022-02-14T00:57:36,99.78,24.49,3.409,-4.99,49.8,0,0.22,0.0239,CAN
2022-02-14T03:50:24,99.78,44.52,3.467,-4.74,27.1,0,0.22,0.0191,CAN
2022-02-14T06:43:12,99.59,66.55,3.642,4.04,40.7,46,0.41,0.0248,OBD
2022-02-14T09:36:00,99.65,82.92,3.76,10.69,36.5,31,0.35,0.0207,CAN
2022-02-14T12:28:48,99.53,77.32,3.648,4.61,37.4,60,0.47,0.0235,CAN
2022-02-14T15:21:36,99.77,57.54,3.572,4.87,35.0,1,0.23,0.0237,OBD
2022-02-14T18:14:24,99.75,66.03,3.662,10.63,42.4,5,0.25,0.024,CAN
2022-02-14T21:07:12,99.53,82.02,3.756,-3.94,43.4,59,0.47,0.0277,OBD
2022-02-15T00:00:00,99.6,81.86,3.706,-8.61,38.9,43,0.4,0.0224,OBD
2022-02-15T02:52:48,99.72,38.01,3.479,-0.53,25.0,12,0.28,0.0204,CAN
2022-02-15T05:45:36,99.29,53.82,3.562,5.9,53.2,120,0.71,0.0275,OBD
2022-02-15T08:38:24,99.64,49.68,3.496,14.9,32.0,31,0.36,0.0217,OBD
2022-02-15T11:31:12,99.43,22.56,3.365,-1.05,21.2,85,0.57,0.0187,OBD
2022-02-15T14:24:00,99.77,100.0,3.832,-0.72,29.5,0,0.23,0.0198,OBD
2022-02-15T17:16:48,99.52,54.45,3.561,-8.63,38.1,61,0.48,0.0201,BMS
2022-02-15T20:09:36,99.61,44.61,3.495,-5.78,34.3,38,0.39,0.0241,BMS
2022-02-15T23:02:24,99.27,66.66,3.637,-0.71,34.4,122,0.73,0.0243,CAN
2022-02-16T01:55:12,99.77,28.36,3.388,5.42,40.8,0,0.23,0.0222,OBD
2022-02-16T04:48:00,99.32,83.63,3.778,-4.14,42.4,111,0.68,0.0224,CAN
2022-02-16T07:40:48,99.44,69.15,3.671,2.01,33.9,81,0.56,0.0207,CAN
2022-02-16T10:33:36,99.55,16.71,3.354,19.72,47.6,54,0.45,0.0239,Sensor
2022-02-16T13:26:24,99.64,53.16,3.554,3.02,25.7,31,0.36,0.0203,OBD
2022-02-16T16:19:12,99.57,55.22,3.616,8.82,49.5,48,0.43,0.0267,OBD
2022-02-16T19:12:00,99.76,80.38,3.731,0.3,31.3,0,0.24,0.0217,OBD
2022-02-16T22:04:48,99.6,39.48,3.444,-8.98,27.6,41,0.4,0.023,BMS
2022-02-17T00:57:36,99.15,58.8,3.599,11.86,33.4,152,0.85,0.0228,OBD
2022-02-17T03:50:24,99.19,63.92,3.633,0.55,34.5,140,0.81,0.0224,OBD
2022-02-17T06:43:12,99.47,75.97,3.699,7.06,45.0,72,0.53,0.0274,OBD
2022-02-17T09:36:00,99.76,81.24,3.738,-0.28,37.6,0,0.24,0.0213,BMS
2022-02-17T12:28:48,99.65,73.14,3.698,13.15,45.9,26,0.35,0.022,OBD
2022-02-17T15:21:36,99.76,39.53,3.47,-2.72,34.5,0,0.24,0.0228,CAN
2022-02-17T18:14:24,99.58,50.36,3.582,-6.51,37.8,45,0.42,0.0214,BMS
2022-02-17T21:07:12,99.37,68.43,3.649,11.66,36.0,97,0.63,0.0209,BMS
2022-02-18T00:00:00,99.76,87.68,3.779,1.71,48.2,0,0.24,0.0268,OBD
2022-02-18T02:52:48,99.57,68.19,3.654,1.71,40.0,47,0.43,0.0239,BMS
2022-02-18T05:45:36,99.36,71.61,3.679,0.23,41.8,99,0.64,0.0239,CAN
2022-02-18T08:38:24,99.75,36.85,3.49,-6.51,41.0,0,0.25,0.0227,Sensor
2022-02-18T11:31:12,99.75,53.26,3.536,2.07,29.7,0,0.25,0.021,Sensor
2022-02-18T14:24:00,99.64,78.63,3.677,9.88,40.6,29,0.36,0.0222,CAN
2022-02-18T17:16:48,99.75,61.09,3.576,4.9,23.4,0,0.25,0.0198,Sensor
2022-02-18T20:09:36,99.69,43.69,3.499,-6.92,33.4,16,0.31,0.0212,Sensor
2022-02-18T23:02:24,99.75,43.79,3.469,7.91,38.0,0,0.25,0.0217,BMS
2022-02-19T01:55:12,99.73,51.09,3.529,2.2,31.5,4,0.27,0.0181,Sensor
2022-02-19T04:48:00,99.75,79.4,3.701,-2.1,37.9,0,0.25,0.021,OBD
2022-02-19T07:40:48,99.75,38.46,3.469,-7.86,39.9,0,0.25,0.0209,OBD
2022-02-19T10:33:36,99.5,58.46,3.597,-8.16,30.4,62,0.5,0.0216,BMS
2022-02-19T13:26:24,99.59,75.76,3.701,-3.32,41.2,40,0.41,0.0204,OBD
2022-02-19T16:19:12,99.75,30.12,3.386,10.31,42.5,0,0.25,0.0262,OBD
2022-02-19T19:12:00,99.75,77.5,3.697,-5.24,37.5,0,0.25,0.0223,OBD
2022-02-19T22:04:48,99.67,41.56,3.527,5.5,47.4,19,0.33,0.0239,Sensor
2022-02-20T00:57:36,99.35,42.16,3.453,-0.95,34.8,99,0.65,0.0199,BMS
2022-02-20T03:50:24,99.74,36.21,3.415,4.53,32.8,0,0.26,0.0244,BMS
2022-02-20T06:43:12,99.62,33.4,3.41,-9.92,36.3,32,0.38,0.0246,OBD
2022-02-20T09:36:00,99.74,85.3,3.736,-8.29,40.2,0,0.26,0.023,OBD
2022-02-20T12:28:48,99.52,50.46,3.571,-5.97,53.0,56,0.48,0.0269,OBD
2022-02-20T15:21:36,99.73,66.18,3.665,-8.88,51.7,3,0.27,0.0221,OBD
2022-02-20T18:14:24,99.52,40.4,3.49,2.58,38.7,55,0.48,0.0224,CAN
2022-02-20T21:07:12,99.44,45.24,3.53,9.93,39.6,75,0.56,0.0242,BMS
2022-02-21T00:00:00,99.49,74.36,3.666,0.89,39.4,62,0.51,0.0256,CAN
2022-02-21T02:52:48,99.46,34.26,3.42,1.62,36.1,70,0.54,0.0172,BMS
2022-02-21T05:45:36,99.2,46.28,3.503,-9.6,36.5,133,0.8,0.0201,BMS
2022-02-21T08:38:24,99.74,57.79,3.608,13.46,43.4,0,0.26,0.0255,CAN
2022-02-21T11:31:12,99.65,54.64,3.52,11.79,40.0,23,0.35,0.0223,OBD
2022-02-21T14:24:00,99.46,79.64,3.694,2.8,36.5,68,0.54,0.0235,OBD
2022-02-21T17:16:48,99.59,70.01,3.695,13.99,38.9,36,0.41,0.0232,CAN
2022-02-21T20:09:36,99.69,55.98,3.597,-5.11,38.0,11,0.31,0.0197,Sensor
2022-02-21T23:02:24,99.5,56.64,3.567,5.46,44.1,59,0.5,0.0289,CAN
2022-02-22T01:55:12,99.52,72.16,3.626,1.16,24.3,53,0.48,0.0165,OBD
2022-02-22T04:48:00,99.73,66.58,3.639,13.03,42.9,0,0.27,0.0231,BMS
2022-02-22T07:40:48,99.73,48.35,3.554,1.71,46.2,0,0.27,0.024,OBD
2022-02-22T10:33:36,99.66,48.32,3.529,-8.5,37.9,17,0.34,0.0222,OBD
2022-02-22T13:26:24,99.67,50.95,3.557,-2.25,38.1,16,0.33,0.0211,OBD
2022-02-22T16:19:12,99.24,55.54,3.516,8.46,40.1,122,0.76,0.0209,Sensor
2022-02-22T19:12:00,99.57,90.92,3.795,-1.32,42.1,41,0.43,0.0258,CAN
2022-02-22T22:04:48,99.58,25.7,3.403,4.5,42.9,37,0.42,0.0217,BMS
2022-02-23T00:57:36,99.37,72.05,3.679,-1.88,40.4,90,0.63,0.0255,OBD
2022-02-23T03:50:24,99.44,32.66,3.429,-2.43,35.5,71,0.56,0.022,Sensor
2022-02-23T06:43:12,99.64,69.5,3.605,-9.5,33.4,23,0.36,0.0208,BMS
2022-02-23T09:36:00,99.39,84.39,3.77,13.0,38.1,85,0.61,0.0203,BMS
2022-02-23T12:28:48,99.44,20.83,3.349,-1.78,40.1,72,0.56,0.0222,CAN
2022-02-23T15:21:36,99.6,35.42,3.451,-0.7,47.3,32,0.4,0.0288,BMS
2022-02-23T18:14:24,99.61,40.07,3.447,5.42,25.1,30,0.39,0.0221,CAN
2022-02-23T21:07:12,99.7,22.58,3.416,-8.96,47.9,6,0.3,0.0246,CAN
2022-02-24T00:00:00,99.37,82.4,3.746,0.24,42.8,87,0.63,0.0227,Sensor
2022-02-24T02:52:48,99.66,49.01,3.531,0.3,46.2,17,0.34,0.025,BMS
2022-02-24T05:45:36,99.68,50.22,3.518,10.97,47.1,10,0.32,0.0233,OBD
2022-02-24T08:38:24,99.35,32.68,3.407,12.83,35.6,92,0.65,0.0221,BMS
2022-02-24T11:31:12,99.18,23.57,3.381,-3.0,45.1,134,0.82,0.022,CAN
2022-02-24T14:24:00,99.63,71.0,3.678,-0.03,43.5,22,0.37,0.0291,OBD
2022-02-24T17:16:48,99.33,71.71,3.677,-3.86,38.2,98,0.67,0.024,OBD
2022-02-24T20:09:36,99.52,30.26,3.344,-3.82,30.3,49,0.48,0.0206,OBD
2022-02-24T23:02:24,99.39,20.46,3.366,-9.81,36.5,83,0.61,0.0192,CAN
2022-02-25T01:55:12,99.48,44.33,3.511,5.2,31.2,60,0.52,0.0183,CAN
2022-02-25T04:48:00,99.49,89.34,3.788,-0.81,41.4,57,0.51,0.0196,BMS
2022-02-25T07:40:48,99.25,39.34,3.49,-5.25,40.5,116,0.75,0.0233,OBD
2022-02-25T10:33:36,99.51,80.17,3.745,-5.99,49.9,52,0.49,0.0255,CAN
2022-02-25T13:26:24,99.71,49.47,3.532,-4.28,40.8,2,0.29,0.0207,BMS
2022-02-25T16:19:12,99.55,49.32,3.553,7.63,39.6,41,0.45,0.0206,OBD
2022-02-25T19:12:00,99.71,76.05,3.693,1.26,34.7,0,0.29,0.0221,OBD
2022-02-25T22:04:48,99.3,24.4,3.402,4.49,46.3,102,0.7,0.0258,BMS
2022-02-26T00:57:36,99.71,79.61,3.673,3.43,33.3,0,0.29,0.0204,OBD
2022-02-26T03:50:24,99.62,30.43,3.382,13.84,36.1,23,0.38,0.0205,CAN
2022-02-26T06:43:12,99.44,39.33,3.512,-9.34,47.0,69,0.56,0.0227,CAN
2022-02-26T09:36:00,99.69,79.28,3.727,7.86,49.7,6,0.31,0.0282,Sensor
2022-02-26T12:28:48,99.44,32.35,3.423,4.57,37.7,68,0.56,0.0246,CAN
2022-02-26T15:21:36,99.66,47.64,3.506,2.03,36.0,12,0.34,0.0206,CAN
2022-02-26T18:14:24,99.45,67.74,3.655,-6.63,37.6,65,0.55,0.0235,CAN
2022-02-26T21:07:12,99.65,20.72,3.39,1.07,50.9,15,0.35,0.0216,OBD
2022-02-27T00:00:00,99.33,67.34,3.681,-6.89,38.1,95,0.67,0.0235,BMS
2022-02-27T02:52:48,99.66,21.74,3.352,-3.21,35.2,12,0.34,0.0218,CAN
2022-02-27T05:45:36,99.42,65.83,3.604,-1.32,38.3,71,0.58,0.0225,OBD
2022-02-27T08:38:24,99.31,79.44,3.757,6.36,49.8,99,0.69,0.0234,Sensor
2022-02-27T11:31:12,99.55,42.82,3.509,1.43,37.4,39,0.45,0.0213,CAN
2022-02-27T14:24:00,99.48,92.18,3.749,-0.56,40.3,56,0.52,0.0257,BMS
2022-02-27T17:16:48,99.7,59.54,3.565,11.68,28.8,1,0.3,0.0228,CAN
2022-02-27T20:09:36,99.48,37.03,3.46,12.08,42.1,57,0.52,0.0204,OBD
2022-02-27T23:02:24,99.41,66.75,3.618,3.76,36.7,73,0.59,0.0218,CAN
2022-02-28T01:55:12,99.62,25.72,3.386,-9.51,32.9,21,0.38,0.0205,BMS
2022-02-28T04:48:00,99.7,77.86,3.734,8.01,34.9,0,0.3,0.0233,OBD
2022-02-28T07:40:48,99.34,58.35,3.633,5.81,49.2,89,0.66,0.027,BMS
2022-02-28T10:33:36,99.61,36.46,3.476,7.54,46.1,23,0.39,0.023,CAN
2022-02-28T13:26:24,99.43,75.5,3.668,-3.94,37.3,67,0.57,0.0208,CAN
2022-02-28T16:19:12,99.68,42.41,3.477,4.27,44.8,6,0.32,0.0237,OBD
2022-02-28T19:12:00,99.37,90.68,3.775,6.46,36.6,81,0.63,0.0213,OBD
2022-02-28T22:04:48,99.55,29.18,3.397,-4.4,40.1,38,0.45,0.0206,CAN
2022-03-01T00:57:36,99.27,35.86,3.459,12.88,47.9,106,0.73,0.0253,Sensor
2022-03-01T03:50:24,99.41,80.28,3.705,-7.26,38.5,72,0.59,0.023,OBD
2022-03-01T06:43:12,99.7,39.36,3.506,-3.74,49.1,0,0.3,0.0244,Sensor
2022-03-01T09:36:00,99.22,84.23,3.74,5.81,40.9,117,0.78,0.0227,OBD
2022-03-01T12:28:48,99.7,28.03,3.417,14.64,50.4,0,0.3,0.0235,CAN
2022-03-01T15:21:36,99.21,77.45,3.688,-3.43,34.9,120,0.79,0.0245,OBD
2022-03-01T18:14:24,99.69,78.04,3.733,-7.89,44.5,0,0.31,0.0242,CAN
2022-03-01T21:07:12,99.54,62.99,3.615,5.83,49.5,38,0.46,0.0238,CAN
2022-03-02T00:00:00,99.5,92.32,3.831,13.03,45.9,47,0.5,0.0213,CAN
2022-03-02T02:52:48,99.69,20.31,3.357,-5.15,33.0,0,0.31,0.024,CAN
2022-03-02T05:45:36,99.21,20.63,3.342,1.27,32.5,120,0.79,0.0217,CAN
2022-03-02T08:38:24,99.59,34.69,3.498,-4.41,52.5,25,0.41,0.023,BMS
2022-03-02T11:31:12,99.69,58.8,3.541,-5.63,43.3,0,0.31,0.0264,Sensor
2022-03-02T14:24:00,99.69,87.88,3.769,7.85,27.3,0,0.31,0.0258,OBD
2022-03-02T17:16:48,99.69,40.22,3.505,5.25,45.6,0,0.31,0.0244,OBD
2022-03-02T20:09:36,99.45,65.55,3.615,0.26,35.7,60,0.55,0.0231,CAN
2022-03-02T23:02:24,99.67,61.29,3.591,-7.89,48.0,5,0.33,0.0261,BMS
2022-03-03T01:55:12,99.35,73.09,3.682,-3.34,47.8,83,0.65,0.027,OBD
2022-03-03T04:48:00,99.65,74.52,3.681,-1.68,34.5,9,0.35,0.0225,OBD
2022-03-03T07:40:48,99.39,55.37,3.543,9.04,40.1,74,0.61,0.0256,Sensor
2022-03-03T10:33:36,99.21,72.64,3.683,9.9,37.9,119,0.79,0.0243,Sensor
2022-03-03T13:26:24,99.01,22.46,3.393,5.63,48.7,168,0.99,0.0292,CAN
2022-03-03T16:19:12,99.45,63.53,3.616,6.27,38.2,59,0.55,0.0225,CAN
2022-03-03T19:12:00,99.65,76.1,3.712,12.92,42.7,9,0.35,0.0239,BMS
2022-03-03T22:04:48,99.46,27.58,3.392,11.7,35.9,56,0.54,0.0216,OBD
2022-03-04T00:57:36,99.59,40.03,3.502,6.37,44.0,22,0.41,0.022,BMS
2022-03-04T03:50:24,99.68,31.71,3.448,-6.67,40.8,0,0.32,0.0233,Sensor
2022-03-04T06:43:12,99.35,43.6,3.528,2.4,41.3,82,0.65,0.0233,BMS
2022-03-04T09:36:00,99.68,95.05,3.788,-0.14,35.7,0,0.32,0.0216,OBD
2022-03-04T12:28:48,99.5,48.61,3.486,3.42,37.1,44,0.5,0.0184,Sensor
2022-03-04T15:21:36,99.68,45.99,3.515,7.7,33.3,0,0.32,0.0211,BMS
2022-03-04T18:14:24,99.32,65.13,3.599,-1.66,26.7,88,0.68,0.0228,Sensor
2022-03-04T21:07:12,99.51,24.79,3.393,12.23,39.7,42,0.49,0.0237,BMS
2022-03-05T00:00:00,99.3,73.45,3.669,2.34,28.1,93,0.7,0.0198,OBD
2022-03-05T02:52:48,99.2,26.02,3.389,5.86,38.1,118,0.8,0.0256,OBD
2022-03-05T05:45:36,99.59,50.3,3.551,4.18,43.4,22,0.41,0.0239,OBD
2022-03-05T08:38:24,99.3,69.21,3.638,-4.46,40.1,94,0.7,0.0218,CAN
2022-03-05T11:31:12,99.43,28.82,3.39,-8.61,34.0,60,0.57,0.0244,CAN
2022-03-05T14:24:00,99.67,73.7,3.685,-6.8,37.5,0,0.33,0.0238,OBD
2022-03-05T17:16:48,99.27,74.54,3.72,-4.13,52.0,100,0.73,0.0266,OBD
2022-03-05T20:09:36,99.62,57.37,3.59,0.05,55.2,12,0.38,0.0248,OBD
2022-03-05T23:02:24,99.67,67.41,3.622,-0.48,39.4,0,0.33,0.0221,BMS
2022-03-06T01:55:12,99.57,56.66,3.584,4.52,29.2,26,0.43,0.0226,OBD
2022-03-06T04:48:00,99.25,86.34,3.766,8.35,41.2,104,0.75,0.0241,BMS
2022-03-06T07:40:48,99.55,32.63,3.395,5.97,41.6,29,0.45,0.0244,OBD
2022-03-06T10:33:36,99.46,27.81,3.407,-0.15,54.3,51,0.54,0.0284,CAN
2022-03-06T13:26:24,99.61,32.18,3.457,8.6,39.4,14,0.39,0.0243,CAN
2022-03-06T16:19:12,99.5,46.5,3.524,14.19,53.3,41,0.5,0.025,BMS
2022-03-06T19:12:00,99.59,89.08,3.809,1.85,43.2,19,0.41,0.0263,CAN
2022-03-06T22:04:48,99.67,69.31,3.6,6.3,34.5,0,0.33,0.0201,Sensor
2022-03-07T00:57:36,99.34,22.14,3.443,3.31,51.4,80,0.66,0.025,OBD
2022-03-07T03:50:24,99.48,24.59,3.456,-4.28,43.3,46,0.52,0.0248,OBD
2022-03-07T06:43:12,99.67,60.81,3.605,0.36,35.6,0,0.33,0.0215,Sensor
2022-03-07T09:36:00,99.13,80.52,3.707,13.04,37.3,132,0.87,0.0236,CAN
2022-03-07T12:28:48,99.42,47.57,3.486,0.47,36.5,60,0.58,0.0245,OBD
2022-03-07T15:21:36,99.2,41.76,3.508,14.31,43.6,116,0.8,0.0257,CAN
2022-03-07T18:14:24,99.01,65.56,3.596,-7.04,38.5,161,0.99,0.0219,CAN
2022-03-07T21:07:12,99.66,72.88,3.684,-5.08,40.1,0,0.34,0.0246,OBD
2022-03-08T00:00:00,99.31,76.43,3.708,-5.97,34.4,88,0.69,0.0195,Sensor
2022-03-08T02:52:48,99.44,45.56,3.541,13.3,56.5,54,0.56,0.0282,CAN
2022-03-08T05:45:36,99.41,51.58,3.593,2.95,47.4,63,0.59,0.0251,OBD
2022-03-08T08:38:24,99.26,49.22,3.56,11.34,59.8,100,0.74,0.0266,OBD
2022-03-08T11:31:12,99.66,42.62,3.479,14.12,42.8,0,0.34,0.0224,OBD
2022-03-08T14:24:00,99.6,87.38,3.79,6.2,48.0,14,0.4,0.0263,OBD
2022-03-08T17:16:48,99.66,48.87,3.511,13.15,43.0,0,0.34,0.0199,BMS
2022-03-08T20:09:36,99.66,32.55,3.441,-4.78,43.9,0,0.34,0.0251,OBD
2022-03-08T23:02:24,99.5,68.76,3.644,11.19,34.9,39,0.5,0.0224,BMS
2022-03-09T01:55:12,99.36,34.93,3.471,14.3,43.6,73,0.64,0.0228,OBD
2022-03-09T04:48:00,99.55,100.0,3.826,0.73,37.4,25,0.45,0.0202,BMS
2022-03-09T07:40:48,98.98,66.56,3.623,3.39,32.3,167,1.02,0.0217,CAN
2022-03-09T10:33:36,99.38,22.1,3.376,-1.34,32.2,67,0.62,0.0205,CAN
2022-03-09T13:26:24,99.52,51.0,3.507,4.28,39.2,33,0.48,0.0234,OBD
2022-03-09T16:19:12,99.23,75.78,3.693,6.33,37.2,106,0.77,0.0177,OBD
2022-03-09T19:12:00,99.32,78.09,3.696,8.43,37.6,82,0.68,0.022,OBD
2022-03-09T22:04:48,99.41,58.1,3.589,3.44,45.7,61,0.59,0.0244,OBD
2022-03-10T00:57:36,99.36,22.76,3.366,-4.99,40.1,72,0.64,0.0185,BMS
2022-03-10T03:50:24,99.48,51.59,3.55,10.46,36.5,43,0.52,0.0261,CAN
2022-03-10T06:43:12,99.65,48.68,3.561,12.27,42.5,1,0.35,0.0239,CAN
2022-03-10T09:36:00,99.28,86.7,3.737,12.62,44.5,92,0.72,0.0254,BMS
2022-03-10T12:28:48,99.62,43.44,3.467,-6.32,34.8,6,0.38,0.0186,CAN
2022-03-10T15:21:36,99.18,67.79,3.636,-6.38,43.4,117,0.82,0.0221,BMS
